parent_asin,title,categories,main_category,price,average_rating,rating_number,details
B07P1YV899,"HP Business ProBook 11.6-inch HD WLED Touchscreen Laptop PC (Intel Pentium 4405U 2.10GHz Processor, 8GB DDR4, 128GB SSD, HDMI, Webcam, WiFi, Bluetooth 4.2, Up to 13 hrs Battery, Windows 10 Pro)","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""2 in 1 Laptops""]",Computers,,3.6,32,"{""RAM"": ""8 GB DDR"", ""Brand"": ""HP"", ""Series"": ""HP Probook 11 G2 EE Win10P"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Pentium"", ""Processor"": ""2.1 GHz pentium"", ""Hard Drive"": ""128 GB SSD"", ""Item Weight"": ""4.4 pounds"", ""Screen Size"": ""11.6 Inches"", ""Memory Speed"": ""2133 MHz"", ""Power Source"": ""AC & Battery"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11ac"", ""Hard Disk Size"": ""128 GB"", ""Processor Brand"": ""Intel"", ""Special Feature"": ""Spill-resistant,Stereo Speakers"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 10 Pro"", ""Best Sellers Rank"": {""2"": 1304, ""Computers & Accessories"": 84307}, ""Flash Memory Size"": ""128"", ""Hardware Platform"": ""PC"", ""Item model number"": ""HP Probook 11 G2 EE Win10P"", ""Screen Resolution"": ""1366 x 768 pixels"", ""Optical Drive Type"": ""BD-R"", ""Product Dimensions"": ""11.9 x 8.9 x 1 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""February 20, 2019"", ""Graphics Coprocessor"": ""Intel HD Graphics 510"", ""Hard Drive Interface"": ""Serial ATA"", ""Number of Processors"": ""2"", ""Max Screen Resolution"": ""1366 x 768"", ""Item Dimensions  LxWxH"": ""11.9 x 8.9 x 1 inches"", ""Ram Memory Installed Size"": ""8 GB"", ""Standing screen display size"": ""11.6 Inches"", ""Average Battery Life (in hours)"": ""13 Hours""}"
B00HRLSS4U,Dell Inspiron 15.6-Inch Laptop (i15RV-1435BLK) (Old Version) [Discontinued By Manufacturer],"[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,3.9,61,"{""RAM"": ""4 GB DDR3L SDRAM"", ""Brand"": ""Dell"", ""Series"": ""Inspiron"", ""Voltage"": ""14.8 Volts"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Core i3"", ""CPU Speed"": ""1.8 GHz"", ""Processor"": ""1.8 GHz core_i3"", ""Hard Drive"": ""500 GB"", ""Item Weight"": ""4.85 pounds"", ""Screen Size"": ""15.6 Inches"", ""Memory Speed"": ""1600 MHz"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11bgn"", ""Hard Disk Size"": ""500 GB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 8"", ""Item model number"": ""i15RV-1435BLK"", ""Product Dimensions"": ""19.29 x 13.15 x 3.31 inches"", ""Computer Memory Type"": ""DDR3 SDRAM"", ""Date First Available"": ""February 1, 2014"", ""Graphics Coprocessor"": ""Intel\u00ae HD Graphics (UMA)"", ""Number of Processors"": ""2"", ""Max Screen Resolution"": ""1366x768"", ""Item Dimensions  LxWxH"": ""19.29 x 13.15 x 3.31 inches"", ""Number of USB 2.0 Ports"": ""2"", ""Number of USB 3.0 Ports"": ""2"", ""Ram Memory Installed Size"": ""4 GB"", ""Hard Drive Rotational Speed"": ""5400 RPM"", ""Standing screen display size"": ""15.6 Inches""}"
B08WVDDYHL,"SAMSUNG Electronics Chromebook 4 (2021 Model Without SD Slot) 11.6"" Intel UHD Graphics 600, Celeron Processor N4020, 4GB, 32GB, Wi-Fi - Platinum Titan (XE310XBA-KC1US)","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,149.0,4.1,99,"{""RAM"": ""4 GB DDR4"", ""Brand"": ""SAMSUNG"", ""Color"": ""Platinum Titan"", ""Series"": ""Chromebook 4"", ""Voltage"": ""5 Volts"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Celeron N3450"", ""Processor"": ""1.1 GHz celeron_n3450"", ""Hard Drive"": ""32 GB Embedded MultiMediaCard"", ""Model Name"": ""Chromebook 4"", ""Item Weight"": ""2.6 pounds"", ""Screen Size"": ""11.6 Inches"", ""Memory Speed"": ""2133 GHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""801.11ac"", ""Hard Disk Size"": ""32 GB"", ""Processor Brand"": ""Intel"", ""Special Feature"": ""Light and compact design lets you stream, work, create, and play on a fast,"", ""Card Description"": ""Integrated"", ""Operating System"": ""Chrome OS"", ""Best Sellers Rank"": {""Computers & Accessories"": 20947, ""Traditional Laptop Computers"": 3169, ""Climate Pledge Friendly: Computers"": 2660}, ""Hardware Platform"": ""PC"", ""Item model number"": ""XE310XBA-KC1US"", ""Screen Resolution"": ""1366 x 768 pixels"", ""Optical Drive Type"": ""No Optical Drive"", ""Product Dimensions"": ""11.33 x 7.96 x 0.66 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""October 27, 2020"", ""Graphics Coprocessor"": ""Intel UHD Graphics 600"", ""Hard Drive Interface"": ""Solid State"", ""Number of Processors"": ""1"", ""Max Screen Resolution"": ""1366 x 768 Pixels"", ""National Stock Number"": ""XE310XBA-KC1US"", ""Graphics Card Ram Size"": ""4 GB"", ""Item Dimensions  LxWxH"": ""11.33 x 7.96 x 0.66 inches"", ""Number of USB 3.0 Ports"": ""2"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""4 GB"", ""Standing screen display size"": ""11.6 Inches"", ""Average Battery Life (in hours)"": ""5 Hours""}"
B00R45U19O,Acer Aspire V 15 V3-572P-594C 15.6-Inch HD Touchscreen Laptop (Platinum Silver),"[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,3.1,18,"{""RAM"": ""8 GB DDR3L"", ""Brand"": ""Acer"", ""Color"": ""Platinum Silver"", ""Series"": ""V3-572P"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Core i5"", ""Processor"": ""2.2 GHz core_i5"", ""Hard Drive"": ""1 TB SATA"", ""Model Name"": ""V3-572P"", ""Item Weight"": ""6.06 pounds"", ""Screen Size"": ""15.6 Inches"", ""Memory Speed"": ""2.7 GHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11ac"", ""Hard Disk Size"": ""1 TB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Integrated, Dedicated"", ""Operating System"": ""Windows 8"", ""Item model number"": ""V3-572P-594C"", ""Product Dimensions"": ""15.02 x 10.08 x 1.24 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""January 25, 2015"", ""Graphics Coprocessor"": ""Intel HD Graphics 5500"", ""Number of Processors"": ""2"", ""Max Screen Resolution"": ""1366 x 768 Pixels"", ""Item Dimensions  LxWxH"": ""15.02 x 10.08 x 1.24 inches"", ""Number of USB 2.0 Ports"": ""2"", ""Number of USB 3.0 Ports"": ""1"", ""Graphics Card Description"": ""Integrated, Dedicated"", ""Ram Memory Installed Size"": ""8 GB"", ""Hard Drive Rotational Speed"": ""5400 RPM"", ""Standing screen display size"": ""15.6 Inches"", ""Average Battery Life (in hours)"": ""7 Hours""}"
B07FPB9SB1,"Acer Chromebook R 13 Convertible, 13.3-inch Full HD Touch, MediaTek MT8173C, 4GB LPDDR3, 32GB, Chrome, CB5-312T-K5X4","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""2 in 1 Laptops""]",Computers,279.99,4.4,984,"{""RAM"": ""4 GB LPDDR3"", ""Brand"": ""Acer"", ""Color"": ""Sparkly Silver"", ""Series"": ""Acer Chromebook"", ""Voltage"": ""20 Volts"", ""Batteries"": ""1 Lithium Metal batteries required. (included)"", ""CPU Model"": ""MediaTek_MT8127"", ""Processor"": ""2.1 GHz mediatek_mt8127"", ""Hard Drive"": ""32 GB SSD"", ""Model Name"": ""Acer Chromebook"", ""Item Weight"": ""3.28 pounds"", ""Screen Size"": ""13.3 Inches"", ""Memory Speed"": ""2400 MHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""mediatech"", ""Wireless Type"": ""802.11ac"", ""Hard Disk Size"": ""32 GB"", ""Processor Brand"": ""MediaTek"", ""Card Description"": ""Integrated"", ""Operating System"": ""Chrome OS"", ""Best Sellers Rank"": {""2"": 293, ""Computers & Accessories"": 24286}, ""Flash Memory Size"": ""32"", ""Hardware Platform"": ""Chrome"", ""Item model number"": ""CB5-312T-K5X4"", ""Optical Drive Type"": ""No Optical Drive"", ""Product Dimensions"": ""8.98 x 12.83 x 0.61 inches"", ""Computer Memory Type"": ""DDR3 SDRAM"", ""Date First Available"": ""October 3, 2016"", ""Graphics Coprocessor"": ""PowerVR GX6250"", ""Hard Drive Interface"": ""Ethernet"", ""Number of Processors"": ""1"", ""Max Screen Resolution"": ""1920 x 1080 Pixels"", ""Item Dimensions  LxWxH"": ""8.98 x 12.83 x 0.61 inches"", ""Number of USB 2.0 Ports"": ""2"", ""Number of USB 3.0 Ports"": ""1"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""4 GB"", ""Hard Drive Rotational Speed"": ""50"", ""Standing screen display size"": ""13.3 Inches"", ""Average Battery Life (in hours)"": ""12 Hours""}"
B0BHZS75QL,"HP 17.3"" Non-Touch Laptop Intel 10th Gen i5-1035G1, 1TB Hard Drive, 12GB Memory, DVD Writer, Backlit Keyboard, Windows 10 Home Silver","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,4.0,259,"{""RAM"": ""12 GB DIMM"", ""Brand"": ""HP"", ""Color"": ""Silver"", ""Series"": ""17-by3053cl"", ""Voltage"": ""240 Volts"", ""Batteries"": ""3 Lithium Ion batteries required."", ""CPU Model"": ""Core i5-1035G1"", ""Processor"": ""4.2 GHz core_i5_1035g1"", ""Hard Drive"": ""512 GB SSD"", ""Model Name"": ""17-by3053cl"", ""Item Weight"": ""5.43 pounds"", ""Screen Size"": ""17.3 Inches"", ""Memory Speed"": ""2666 MHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11a/b/g/n/ac"", ""Hard Disk Size"": ""512 GB"", ""Processor Brand"": ""Intel"", ""Special Feature"": ""Backlit Keyboard,Numeric Keypad"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 10 Home"", ""Best Sellers Rank"": {""Computers & Accessories"": 36485, ""Traditional Laptop Computers"": 6253}, ""Hardware Platform"": ""PC"", ""Item model number"": ""17-by3053cl"", ""Screen Resolution"": ""1920 x 1080 pixels"", ""Product Dimensions"": ""16.33 x 10.72 x 0.96 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""September 3, 2020"", ""Graphics Coprocessor"": ""Intel Iris Xe Graphics"", ""Hard Drive Interface"": ""Solid State"", ""Number of Processors"": ""4"", ""Max Screen Resolution"": ""1920 x 1080 Pixels"", ""Item Dimensions  LxWxH"": ""16.33 x 10.72 x 0.96 inches"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""12 GB"", ""Hard Drive Rotational Speed"": ""5400 RPM"", ""Standing screen display size"": ""17.3 Inches""}"
B09YTXBXQT,"ASUS ROG Strix G17 (2021) Gaming Laptop, 17.3” 144Hz IPS Type FHD, NVIDIA GeForce RTX 3050 Ti, AMD Ryzen 7 5800H, 16GB DDR4, 512GB PCIe NVMe SSD, RGB Keyboard, Windows 10, G713QE-RB74","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,4.5,162,"{""RAM"": ""16 GB DDR4"", ""Brand"": ""ASUS"", ""Color"": ""Exlipse Gray"", ""Series"": ""ASUS ROG Strix G17"", ""Voltage"": ""240 Volts"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Ryzen 7"", ""Processor"": ""4.4 GHz ryzen_7"", ""Hard Drive"": ""512 GB SSD"", ""Model Name"": ""ASUS ROG Strix G17"", ""Item Weight"": ""9.53 pounds"", ""Screen Size"": ""17.3"", ""Memory Speed"": ""3.2 GHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""NVIDIA"", ""Wireless Type"": ""Bluetooth"", ""Hard Disk Size"": ""512 GB"", ""Processor Brand"": ""AMD"", ""Card Description"": ""GeForce RTX 3050 Ti"", ""Operating System"": ""Windows 11"", ""Best Sellers Rank"": {""Computers & Accessories"": 58043, ""Traditional Laptop Computers"": 10827}, ""Flash Memory Size"": ""512 GB"", ""Item model number"": ""G713QE-RB74"", ""Screen Resolution"": ""1920 x 1080 pixels"", ""Optical Drive Type"": ""No Drive"", ""Product Dimensions"": ""15.6 x 11.1 x 0.8 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""January 11, 2022"", ""Graphics Coprocessor"": ""NVIDIA GeForce RTX 3050"", ""Hard Drive Interface"": ""USB 3.2"", ""Number of Processors"": ""8"", ""Max Screen Resolution"": ""1920 x 1080 Pixels"", ""Item Dimensions  LxWxH"": ""15.6 x 11.1 x 0.8 inches"", ""Number of USB 3.0 Ports"": ""3"", ""Graphics Card Description"": ""GeForce RTX 3050 Ti"", ""Ram Memory Installed Size"": ""16 GB"", ""Standing screen display size"": ""17.3""}"
B0C1ZTSFK4,"HP 15 Laptop, AMD Ryzen 3-5300U Processor, 8 GB RAM, 256 GB SSD Storage, 15.6-inch HD Micro-Edge Display, Windows 11 Home, Long-Lasting Battery, Fast Charge, 720p Webcam (15-ef2024nr), Natural silver","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,409.0,4.5,252,"{""RAM"": ""8 GB 8GB DDR4"", ""Brand"": ""HP"", ""Color"": ""Natural silver"", ""Series"": ""HP Laptop 15-ef2024nr"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Ryzen 3"", ""Processor"": ""3.8 GHz ryzen_3"", ""Hard Drive"": ""256 GB SSD"", ""Item Weight"": ""3.75 pounds"", ""Screen Size"": ""15 Inches"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""AMD"", ""Wireless Type"": ""Bluetooth, 802.11a"", ""Hard Disk Size"": ""256 GB"", ""Processor Brand"": ""AMD"", ""Special Feature"": ""Operating system: Windows 11 Home, Internal storage: 256 GB PCIe NVMe M.2 SSD, Memory: 8 GB DDR4-3200 MHz RAM (1 X 8 GB), Display: 15.6-inch diagonal, HD (1366 x 768), micro-edge, BrightView, Processor: AMD Ryzen 3 5300UOperating system: Windows 11 Home, Internal storage: 256 GB PCIe NVMe M.2 SSD, Memory: 8 GB DDR4-3200 MHz RAM (1 X 8 GB), Display: 15.6-inch diagonal, HD (1366 x 768), micro-edge, BrightView, Processor: AMD Ryzen 3 5300U  See more"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 11 Home"", ""Best Sellers Rank"": {""Computers & Accessories"": 7112, ""Traditional Laptop Computers"": 931}, ""Item model number"": ""15-ef2024nr"", ""Screen Resolution"": ""1366 x 768 pixels"", ""Optical Drive Type"": ""No Optical Storage Device"", ""Product Dimensions"": ""14.11 x 0.71 x 8.05 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""October 24, 2021"", ""Graphics Coprocessor"": ""AMD Radeon Graphics"", ""Hard Drive Interface"": ""Gigabit Ethernet"", ""Number of Processors"": ""4"", ""Max Screen Resolution"": ""1366 x 768 Pixels"", ""Graphics Card Ram Size"": ""8 GB"", ""Item Dimensions  LxWxH"": ""14.11 x 0.71 x 8.05 inches"", ""Number of USB 3.0 Ports"": ""3"", ""Ram Memory Installed Size"": ""8 GB"", ""Hard Drive Rotational Speed"": ""5400 RPM"", ""Standing screen display size"": ""15 Inches"", ""Average Battery Life (in hours)"": ""9.3 Hours""}"
B0BGMSYMTC,"Lenovo New 130S 11.6"" HD Laptop, Intel Celeron (2 core) N4000 1.1GHz up to 2.6GHz, 4GB Memory, 64GB SSD, Webcam, Bluetooth, HDMI, USB 3.1, Windows 10, Office 365 Personal 1-Year Included","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,394.0,4.3,1593,"{""RAM"": ""4 GB DDR3"", ""Brand"": ""Lenovo"", ""Color"": ""Blue"", ""Series"": ""Lenovo"", ""Voltage"": ""3.7 Volts"", ""Batteries"": ""1 Lithium Polymer batteries required."", ""CPU Model"": ""Celeron N"", ""Processor"": ""1.1 GHz celeron_n"", ""Hard Drive"": ""64 GB Emmc"", ""Item Weight"": ""3.3 pounds"", ""Screen Size"": ""11.6 Inches"", ""Memory Speed"": ""2.6 GHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11ac"", ""Hard Disk Size"": ""64 GB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 10"", ""Best Sellers Rank"": {""Computers & Accessories"": 26567, ""Traditional Laptop Computers"": 4485}, ""Flash Memory Size"": ""64"", ""Hardware Platform"": ""PC"", ""Item model number"": ""130S"", ""Screen Resolution"": ""1366 x 768 pixels"", ""Optical Drive Type"": ""No Optical Drive"", ""Product Dimensions"": ""11.3 x 7.9 x 0.7 inches"", ""Computer Memory Type"": ""DDR3 SDRAM"", ""Date First Available"": ""May 24, 2019"", ""Graphics Coprocessor"": ""Intel UHD Graphics 600"", ""Hard Drive Interface"": ""Solid State"", ""Number of Processors"": ""2"", ""Max Screen Resolution"": ""1366 x 768"", ""Graphics Card Ram Size"": ""2 MB"", ""Item Dimensions  LxWxH"": ""11.3 x 7.9 x 0.7 inches"", ""Number of USB 3.0 Ports"": ""2"", ""Ram Memory Installed Size"": ""4 GB"", ""Standing screen display size"": ""11.6 Inches""}"
B07H6KXFC7,"Lenovo ThinkPad T460 14in Notebook Intel Core I5-6200U up to 2.8G,Webcam,1920x1080,8G RAM,256G SSD,USB 3.0,HDMI,Win 10 Pro 64 Bit,Multi-Language Support English-Spanish (Renewed)","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,163.86,4.2,310,"{""RAM"": ""8 GB"", ""Brand"": ""Lenovo"", ""Series"": ""Lenovo Thinkpad"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Core i5"", ""Processor"": ""2.3 GHz core_i5"", ""Hard Drive"": ""256 GB SSD"", ""Model Name"": ""Lenovo Thinkpad"", ""Item Weight"": ""2.82 ounces"", ""Screen Size"": ""14 Inches"", ""Memory Speed"": ""2.8 GHz"", ""Chipset Brand"": ""Intel"", ""Hard Disk Size"": ""256 GB"", ""Processor Brand"": ""Intel"", ""Special Feature"": ""Refurbished units may have minor scuffs on the body, keyboard may be shiny or worn down and hair line scratches or scuffs on the screen.Refurbished units may have minor scuffs on the body, keyboard may be shiny or worn down and hair line scratches or scuffs on the screen.  See more"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 10 Professional 64 Bit, Multi-Language Support English/Spanish"", ""Best Sellers Rank"": {""Computers & Accessories"": 13538, ""Traditional Laptop Computers"": 2134, ""Climate Pledge Friendly: Computers"": 1982}, ""Flash Memory Size"": ""256 GB"", ""Hardware Platform"": ""PC"", ""Item model number"": ""ThinkPad T460"", ""Product Dimensions"": ""13 x 9 x 1 inches"", ""Computer Memory Type"": ""DDR3 SDRAM"", ""Date First Available"": ""September 8, 2018"", ""Graphics Coprocessor"": ""Integrated HD Graphics"", ""Hard Drive Interface"": ""Solid State"", ""Number of Processors"": ""2"", ""Max Screen Resolution"": ""1920_x_1080"", ""Item Dimensions  LxWxH"": ""13 x 9 x 1 inches"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""8 GB"", ""Standing screen display size"": ""14 Inches""}"
B07QJYV14C,"Samsung High Performance Chromebook computer, Intel Dual-Core Celeron N3060 up to 2.48GHz, 11.6 inch WLED HD Display, 4GB DDR3, 32GB eMMC, 802.11ac, HDMI, Chrome OS","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,179.0,4.3,229,"{""RAM"": ""4 GB"", ""Brand"": ""SAMSUNG"", ""Color"": ""Metallic Black"", ""Series"": ""Chromebook 3"", ""Voltage"": ""3.7 Volts"", ""Batteries"": ""1 Lithium Polymer batteries required."", ""CPU Model"": ""Celeron N3060"", ""Processor"": ""2.48 GHz celeron_n3060"", ""Hard Drive"": ""32 GB SSD"", ""Item Weight"": ""3.09 pounds"", ""Screen Size"": ""11.6 Inches"", ""Memory Speed"": ""1600 MHz"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11ac"", ""Hard Disk Size"": ""32 GB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Integrated"", ""Operating System"": ""Chrome OS"", ""Best Sellers Rank"": {""Computers & Accessories"": 46185, ""Traditional Laptop Computers"": 8241}, ""Flash Memory Size"": ""32 GB"", ""Hardware Platform"": ""PC"", ""Item model number"": ""XE500C13-K03US"", ""Product Dimensions"": ""11 x 8 x 0.7 inches"", ""Computer Memory Type"": ""DDR3 SDRAM"", ""Date First Available"": ""January 5, 2017"", ""Graphics Coprocessor"": ""Intel HD Graphics 400"", ""Hard Drive Interface"": ""Solid State"", ""Number of Processors"": ""2"", ""Item Dimensions  LxWxH"": ""11 x 8 x 0.7 inches"", ""Number of USB 2.0 Ports"": ""1"", ""Ram Memory Installed Size"": ""4 GB"", ""Standing screen display size"": ""11.6 Inches"", ""Average Battery Life (in hours)"": ""11 Hours""}"
B0713Y4BKC,2017 HP Envy 17 17T 17.3 Laptop: Intel i7-7500U | 16GB DDR3 | 1TB HDD | Full HD IPS (1920x1080)| NVIDIA 940MX 4GB GPU | Windows 10 (Renewed),"[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,4.1,27,"{""RAM"": ""16 GB DDR3"", ""Brand"": ""HP"", ""Color"": ""Silver"", ""Series"": ""HP ENVY - 17t-s100 CTO"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Core i7"", ""CPU Speed"": ""2.7 GHz"", ""Processor"": ""2.7 GHz core_i7"", ""Hard Drive"": ""HDD"", ""Item Weight"": ""6.75 pounds"", ""Screen Size"": ""17.3 Inches"", ""Memory Speed"": ""3.5 GHz"", ""Power Source"": ""AC & Battery"", ""Chipset Brand"": ""NVIDIA"", ""Wireless Type"": ""Bluetooth, 802.11abg, 802.11bgn"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Dedicated"", ""Operating System"": ""Windows 10"", ""Best Sellers Rank"": {""Computers & Accessories"": 161282, ""Traditional Laptop Computers"": 37161, ""Climate Pledge Friendly: Computers"": 10800}, ""Hardware Platform"": ""PC"", ""Item model number"": ""HP ENVY - 17t-s100 CTO"", ""Screen Resolution"": ""1920 x 1080 pixels"", ""Product Dimensions"": ""11.6 x 16.38 x 1 inches"", ""Computer Memory Type"": ""DDR3 SDRAM"", ""Date First Available"": ""April 5, 2017"", ""Graphics Coprocessor"": ""NVIDIA GeForce 940MX"", ""Number of Processors"": ""2"", ""Item Dimensions  LxWxH"": ""11.6 x 16.38 x 1 inches"", ""Number of USB 2.0 Ports"": ""1"", ""Ram Memory Installed Size"": ""16 GB"", ""Hard Drive Rotational Speed"": ""7200 RPM"", ""Standing screen display size"": ""17.3 Inches""}"
