parent_asin,title,price,average_rating,rating_number,price_segment,connectivity,form_factor,brand,popularity_score,value_score
B07YN8CBFX,"beyerdynamic Amiron Wireless Copper Hi-Res Bluetooth Headphones with Touchpad, 30 Hour Battery, aptX HD, AAC, aptX Ll (Limited Edition, Made in Germany)",599.0,4.0,155,Luxury (>$200),Wireless,Unknown,beyerdynamic,0.30015778068825855,149.37655860349128
B07K58MRGB,YDYBZB Earpads Cushion Ear Pads Replacement Pillow Compatible with Creative Sound Blaster Jam Headphone,10.99,4.5,88,Budget (<$20),Unknown,On-Ear,YDYBZB,0.3500891358433668,2.436807095343681
B007U28V2A,"UrbanEars Zinken Headphones Indigo, One Size OPEN BOX",,4.3,286,,Unknown,Unknown,UrbanEars,0.3302919967282706,
B0BGYT7N1P,"Audioengine DAC3 32 bit Portable Headphone Amplifier and DAC | 3.5mm Headphone Out | MQA PCM DSD Hi-Res Audio Support, USB-C Input for Windows/Android/iOS/MacOS",149.0,4.1,20,Premium ($100-200),Unknown,Unknown,Audioengine,0.3100194664485514,36.25304136253042
B08DTPX8LJ,Wireless Earbud,,3.4,54,,Wireless,Earbuds/In-Ear,Wireless,0.24005430114595908,
B08C6XS1BS,"Samsung Galaxy S22 Headphone Adapter, 2 in 1 USB C to 3.5mm Headphone Jack Hi-Fi DAC with PD 60W Fast Charging Dongle Compatible Galaxy S22+/S22 Ultra/S21/S21+/S21 FE/Note 20, Pixel 7/6/5/4/4XL/3/3XL",12.99,4.2,201,Budget (<$20),Unknown,Unknown,Samsung,0.3202049099847513,3.085510688836105
B08VMNYWTG,FIRACORE Wireless Bluetooth Headphones,,4.4,31,,Wireless,Unknown,FIRACORE,0.34003073649771276,
B07DPGMMC3,"Earbuds, UiiSii DT200 in Ear Headphones with Microphone and Volume Control, Dual Drivers Earphones with HiFi Audio, Deep Bass for Noise Isolating, Compatible with Apple Headphones, Android(Black)",,3.9,60,,Unknown,Earbuds/In-Ear,"Earbuds,",0.2900604484455016,
B08R5QS26Z,"True Wireless Earbuds, GAOMU Bluetooth 5.0 Earbuds in-Ear Stereo Headphones with Smart IPX6 20 Hrs Sport Built-in Mic with Deep Bass for Sports Work",,3.5,214,,Wireless,Earbuds/In-Ear,True,0.25021822913376013,
B07BDN2141,"DIY Protector Stitch Set,Data Cable USB Charger Data Line Earphone Wire Saver Protector Compatible for iPhone 7 8 Plus X iPad iPod iWatch",,4.4,191,,Wired,Unknown,DIY,0.3401946644855138,
B08XJ3GYS1,"MOBOSI AirPods 3rd Generation Case 2021, Hard Shell Design Full-Body Protective Vanguard Armor Military AirPod 3 Case Cover with Keychain for AirPod Case 3rd Generation Case [LED Visible], Black",14.99,4.6,2027,Budget (<$20),Unknown,Earbuds/In-Ear,MOBOSI,0.36207573814553046,3.2516268980477228
B0BWR47D9K,"USB C to Lightning Adapter, [2 Pack] 27W Type C Female to 8 Pin Male Converter Support PD Fast Charging Data Sync for iPhone 14 13 12 11 Pro Max/Xs/Xr/Se/8/7/6/iPad Air/AirPods, with Rubber Holder",,3.4,56,,Unknown,Earbuds/In-Ear,USB,0.2400563502458066,
B00OIU1UL6,"RETON 8 Pack 1.4"" (35mm) Headphone Earphone Foam Ear Pad Earpad Cover For Sony MDR-Q21/Q22/Q23/Q38 /Q21LP/Q68/BT140Q/Q50/Q55/G73/ Motorola S305 / Philips SHS3800 / Audio-Technica EQ66/ EQ77/ EQ330/ EQ33 Headphones (Black)",,4.3,80,,Unknown,Unknown,RETON,0.33008093944397676,
B09VH571QD,"[Apple MFi Certified] Lightning to 3.5 mm Headphone Jack Adapter, 2 in 1 Lightning to 3.5mm AUX Audio + Charger Splitter Compatible with iPhone 13/12/11/XS/XR/X 8/ Support All iOS&Volume Control",9.99,3.7,361,Budget (<$20),Unknown,Unknown,[Apple,0.27036883797255234,2.692722371967655
B00WU4PSOW,Creative Aurvana In-Ear Headphones (Discontinued by Manufacturer),,3.6,61,,Unknown,Earbuds/In-Ear,Creative,0.26006147299542537,
B08H8NVW68,TOZO T10 Bluetooth 5.3 Wireless Earbuds with Wireless Charging Case IPX8 Waterproof Stereo Headphones in Ear Built in Mic Headset Premium Sound with Deep Bass for Sport Blue,,4.4,244,,Wireless,Earbuds/In-Ear,TOZO,0.3402489656314729,
B08KR8CRQP,TITACUTE 3.5mm Earbuds Noise Canceling Headphones with Microphone Magnetic in-Ear Wired 3.5mm Jack Earphone for Moto G Power Pure Google Pixel 4a 3a 5a Samsung S10 S10e S9 A03s A52 A14 A12 A13 Black,9.99,4.3,615,Budget (<$20),Wired,Earbuds/In-Ear,TITACUTE,0.33062907365318644,2.317865429234339
B09SLTR62D,"Long iPhone 14 Fast Charger,Super Quick USB C to Lightning Cable [Apple MFi Certified] 3Pack 10FT iPhone Quick Charging Cord for iPhone 14/14 Plus/14 Pro/14 Pro Max/13/13Pro/12/12Pro Max/11/XS/AirPods",,4.3,97,,Wired,Earbuds/In-Ear,Long,0.3300983567926806,
B07YYDMB1Q,"GOSCIEN Wireless Earbuds, Headphones Wireless Immersive Bass Sound Bluetooth 5.1 Headphones with Noise Cancellation Mic, IPX7 Waterproof Bluetooth Earphone with Charging Case for iPhone/Android",,4.2,4485,,Wireless,Earbuds/In-Ear,GOSCIEN,0.32459408185812383,
B08TBZX9CX,Qrivp Headphones Ear Pads Cushions Replacement - Earpads Compatible with Bose QuietComfort QC 2 15 25 35 Ear Cushions for QC2 QC15 QC25 QC35 SoundLink/SoundTrue Around-Ear II AE2 Headphones (Black),,4.3,94,,Unknown,Unknown,Qrivp,0.33009528314290937,
B09W2V7T8V,"Open Ear Bone Conduction Headphones, Ougngrn Wireless Air Conduction Sport Earphones, Over-Ear Bluetooth 5.3 Lightweight Sweatproof Sports Headset for Running, Bicycling, Hiking,Work Out,Office(Black)",19.89,3.9,236,Budget (<$20),Wireless,Over-Ear,Open,0.29024076923208275,5.086956521739131
B09SHHX8N4,"USB Headset with Microphone for PC,3.5mm Wired Computer Headset with Mic Noise Cancelling&USB-C Adapter,On-Ear Headphones with in-line Control for Cell Phone,Laptop,Home,Office,Skype,Zoom,Call Center",,4.0,44,,Wired,On-Ear,USB,0.3000440556467216,
B07L62TCFN,co2CREA Hard Travel Case Replacement for Silensys E7 / Meidong E7B Active Noise Cancelling Bluetooth Headphones (Black Case + Internal Purple),,4.7,547,,Wireless,Unknown,co2CREA,0.37055940425837103,
B0B3MM6LVC,Bluetooth Headphones True Wireless Earbuds,,3.7,31,,Wireless,Earbuds/In-Ear,Bluetooth,0.2700307364977127,
B08PDB2N4B,"Bone Conduction Headphones Swimming, Tayogo 8GB Bluetooth IPX8 Waterproof Mp3 Player, Underwater Headsets for Diving, Running, Cycling-Black",100.0,3.7,48,Mid-Range ($50-100),Wireless,Unknown,Bone,0.27004815384641656,26.954177897574123
B08NDPK2LN,"Rosewill RW-T52 Bluetooth True Wireless Earbuds with Built-in Microphone, Fast Charge Case and LED Battery Indicator | 4 Hours of Continuous Playtime Per Charge",14.49,3.6,17,Budget (<$20),Wireless,Earbuds/In-Ear,Rosewill,0.26001639279878014,4.013850415512466
B07T2L9CTY,"BANIGIPA Long Range Bluetooth 5.0 Transmitter Receiver for TV, 40MS Low Latency Wireless HD Audio Adapter with Pass-Thru for Home Stereo, Optical AUX RCA, Always ON, Dual Stream Pair with Headphones",,4.1,80,,Wireless,Unknown,BANIGIPA,0.31008093944397674,
B07QDBY8M1,"Accessory Pack: 3 Pairs (SML) Soft Earbuds Tips, 3 Pairs (SML) Eartips Ear Fins Earhooks Ear Cushions, 2 Cord Clips and 1 Shirt Cable Clip for Jaybird X3 Wireless Earphone Headphone",,4.2,179,,Wireless,Earbuds/In-Ear,Accessory,0.32018236988642873,
B00NJ4ARW0,Yurbuds (CE Inspire 200 Noise Isolating in-Ear Headphones,,4.1,119,,Unknown,Earbuds/In-Ear,Yurbuds,0.31012089689100325,
B01N40NSQX,"Geekria Earpad + Headband Protector Compatible with MDR Z600, V600, V900, V900HD, V7509 Headphone Replacement Ear Pad + Headband Cover/Ear Cushion/Ear Cups/Earpads Repair Parts (Black)",17.9,4.4,503,Budget (<$20),Unknown,Unknown,Geekria,0.34051432406172577,4.058956916099773
B099HXQ9GH,"DUKABEL 1/4 to 3.5mm Adapter, 1/4 Inch Female to 3.5mm Male Headphone Adapter, TopSeries 6.35mm to 3.5mm Mini Stereo Adapter for Headphone, Guiter, Amp etc. - 30CM/12 inch",7.99,4.7,134,Budget (<$20),Unknown,Unknown,DUKABEL,0.37013626513985964,1.6963906581740977
B07JZ6WN3G,"True Wireless Earbuds Bluetooth Earbuds Wireless Earbuds - Bluetooth 5.0 Mini in Ear TWS Earbuds with Charging Case,Noise Cancelling Earbuds,Earbuds with Microphone for Hands-Free Calls",,3.9,733,,Wireless,Earbuds/In-Ear,True,0.29074997054418966,
B00WUTMF2A,SOUL by Ludacris SL100UB Ultra Dynamic On-Ear Headphones (Discontinued by Manufacturer),139.99,4.3,336,Premium ($100-200),Unknown,On-Ear,SOUL,0.3303432242244584,32.480278422273784
B00J36LV8C,Powerbeats by Dr. Dre in-Ear Headphones (Bulk Packaging) - Red,,3.4,31,,Unknown,Earbuds/In-Ear,Powerbeats,0.24003073649771267,
B084T42XBT,Samsung Galaxy Buds+ R175N True Wireless Earbud Headphones - Red,94.97,4.6,895,Mid-Range ($50-100),Wireless,Earbuds/In-Ear,Samsung,0.3609159476318382,20.60086767895879
B079NLTL1Q,"BOSE SoundSport Wireless Headphones, Black (Renewed)",114.49,4.1,414,Premium ($100-200),Wireless,Unknown,BOSE,0.3104231391185114,27.85644768856448
B00WUCLHMQ,JBuds J3M Micro Atomic In-Ear Earbuds Style Headphones with Mic (Paparazzi Pink) (Discontinued by Manufacturer),,3.7,43,,Unknown,Earbuds/In-Ear,JBuds,0.2700430310967978,
B08HMZ96KZ,Kids Headphones with Microphone Wired Headphone Over Ear Earphones Volume Limit Adjustable Headband Headset 3.5mm Jack Noise Reduction Headphones for Kids Boys Girls School Adult Laptop PC (blue),20.99,4.3,324,Entry ($20-50),Wired,Over-Ear,Kids,0.33033092962537336,4.870069605568445
B07B9S8SYT,"SIMOLIO Wired Noise Isolating Stethoscope Headset with Soft Eartips,Replacement Under-Chin Earphone for Wireless TV Speaker SM-621 SM-621D for Quiet TV Listen",16.99,3.8,74,Budget (<$20),Wireless,Unknown,SIMOLIO,0.2800747921444342,4.459317585301838
B0844L55PL,CASEBUDi Protective Form Fitting Case Compatible with Apple AirPods Pro | Key Ring and Carabineer Included | Use as Keychain | Ballistic Nylon with Impact Protection (Black),11.99,4.6,55,Budget (<$20),Unknown,Earbuds/In-Ear,CASEBUDi,0.36005532569588283,2.6008676789587857
B00JVFS3JK,"Geekria Replacement Cable for Sennheiser IE8, IE80, IE8i Earphone Upgrade Cable / Headphone Replacement Cord",,3.3,42,,Wired,Unknown,Geekria,0.23004200654687398,
B08ZJCWTD6,Headphone Adapter for Lightning to 3.5mm AUX Audio Jack and Charger Dongle Earphone Splitter for iPhone 11 12 Mini pro max xs xr x se 7 8 Plus Ipad Air Power Charging Connector Apple MFI Certified,7.11,3.5,90,Budget (<$20),Unknown,Unknown,Headphone,0.2500911849432143,2.025641025641026
B081W1DK19,"Wireless TV Headphones with Transmitter Dock, Over-Ear Cordless Headset with RCA / 3.5MM Input, for Watching Home Television Game 100 Feet Play Range",,3.6,63,,Wireless,Over-Ear,Wireless,0.2600635220952729,
B07MZT92SS,"Earbuds, Besiva in-Ear Headphones Noise Isolation Headsets Heavy Bass Earphones with Microphone Compatible iPhone Samsung iPad and Most Android Phones",,3.7,33,,Unknown,Earbuds/In-Ear,"Earbuds,",0.2700327855975602,
B07DQH4GNH,"MuveAcoustics Impulse2Pro Wireless On Ear Headphones - Bluetooth Noise Isolating Earphones, Steel Black",,4.4,1414,,Wireless,On-Ear,MuveAcoustics,0.3414476890422679,
B088W92JCB,"USB C to 3.5mm Headphone Jack Adapter , 2 in 1 USB C Dongle 3.5mm Aux Audio and USB C Charger , Dongle for Pixel 4 3 2 XL, Galaxy S20 Ultra Z Flip N10 S10 S9 Plus, iPad Pro",,3.3,197,,Unknown,Unknown,USB,0.23020081178505625,
B0969GXLFR,BSTOEM MFi Certified 6ft iPhone Charger Apple Cable 6 Foot 2Pack Lightning Charging Cord for Apple iPhone 12/11/11 Pro/X/Xs Max/XR/8/8 Plus/7/6/6s/SE/5c/5s/5 iPad Air 2/Mini Airpods USB Charge 6Feet,,4.5,522,,Wired,Earbuds/In-Ear,BSTOEM,0.3505337905102771,
B0BQBX4CWV,"JSAUX 2Pack Right Angle USB C to 3.5mm Audio Adapter, Type USB C to Headphone Jack Dongle Aux Adapter Compatible with Samsung Galaxy S23 S23+ S23 Ultra, S22 S21 S20,iPad Pro, MacBook, Oneplus -Grey",9.99,4.1,236,Budget (<$20),Unknown,Unknown,JSAUX,0.31024076923208277,2.43065693430657
B0B6CVPBL8,iJoy Premium Gravity TWS Earbuds Wireless Bluetooth 5.0 Compatible in-Ear Headset with Built-in Mic & Portable Recharging Case - IPX4 Waterproof & Sweatproof Design for Sports- Long Battery Life,19.99,3.7,98,Budget (<$20),Wireless,Earbuds/In-Ear,iJoy,0.2700993813426044,5.388140161725067
B07QMSW6FV,"JETech Case Cover for AirPods Pro (2019), Silicone Protective Shockproof Skin (Front LED Visible) with Keychain, Black",,4.0,721,,Unknown,Earbuds/In-Ear,JETech,0.30073767594510464,
B0844P6RDD,"elago Liquid Silicone Case Compatible with AirPods Pro Case Cover - Keychain Included, Triple Layer Protection, Safeguard Design, Supports Wireless Charging [Sand Pink]",13.99,4.6,1602,Budget (<$20),Wireless,Earbuds/In-Ear,elago,0.361640304427934,3.0347071583514102
B09Q5HYVCP,"FREGENBO Headband Sleep Headphones Wireless, Soft Headband Headphones with Built in Ultra-Thin Speaker for Side Sleepers, Long Time Play Sports Headband, Perfect for Workout, Yoga (Purple)",,4.0,44,,Wireless,Unknown,FREGENBO,0.3000440556467216,
B00E9262YS,Beats Studio 2.0 Wired Over-Ear Headphone - White,,4.2,2241,,Wired,Over-Ear,Beats,0.3222949918292144,
B00MPS5WVM,Snug Plug n Play Kids Headphones for Children DJ Style (Pink),,4.0,1626,,Unknown,Unknown,Snug,0.3016648936261042,
B08KVXS21Z,"tisino Headphone Splitter, 3.5mm AUX Splitter Audio Splitter 1 Male to 2 Female Y-Splitter Cable Compatible Headset Tablet Smartphone MP3 Player Playstation and More -1FT/30cm",,4.6,132,,Wired,Unknown,tisino,0.36013421604001206,
B06ZYGXKV4,VoiceJoy 3.5mm Smartphone Headset to RJ9 Adapter Cable - 3.5mm Headphone Converter to Office Telephone IP Phones,8.69,3.5,237,Budget (<$20),Wired,Unknown,VoiceJoy,0.2502417937820065,2.4757834757834756
B07W5F2QX1,"gorsun Active Noise Cancelling Headphones with 55 Hours Playtime, Bluetooth 5.0 Wireless Over Ear Headset with Hi-Fi Deep Bass, Bluetooth ANC Headphones with CVC 8.0 Mic",,4.2,170,,Wireless,Over-Ear,gorsun,0.3201731489371149,
B01667AFP0,The One Earphones/Earbuds/Headphones with Remote Control and Mic for iPhone Samsung HTC etc with 3.5mm Jack (Black),,3.5,26,,Unknown,Earbuds/In-Ear,The,0.2500256137480939,
B09H5DXNBX,"HIFIMAN Deva-Pro Over-Ear Full-Size Open-Back Planar Magnetic Headphone with Bluetooth Dongle/Receiver, Himalaya R2R Architecture DAC, Easily Switch Between Wired and Wireless, Bluetooth 5.0",269.0,4.2,70,Luxury (>$200),Wireless,Over-Ear,HIFIMAN,0.32007069394473925,63.895486935866984
B0108XW1SM,"SOL REPUBLIC Shadow Wireless Bluetooth Earbuds – Special Edition Tiger Woods, Multi-Device Connectivity, Folds in your Pocket, Noise Isolation, Featherweight Comfort, SOL-EP1140BK Black",29.99,3.3,38,Entry ($20-50),Wireless,Earbuds/In-Ear,SOL,0.23003790834717897,9.060422960725075
B07VQ8Z8VJ,"Clear AirPods Case, TPU AirPod Case Cover for Apple AirPods 2&1 Charging Case, Cute Yellow Flower and Grass AirPods Soft Protective Case with Carabiner for Girls Teenages",6.99,4.3,464,Budget (<$20),Unknown,Earbuds/In-Ear,Clear,0.33047436661469926,1.6218097447795825
B00BN0N058,"Sony MDR-ZX300IP/B Headphones with Microphone for iPod/iPhone/iPad, Black",,3.7,71,,Unknown,Unknown,Sony,0.270071718494663,
B017L6WCZQ,HiFiBerry DAC+ 3.5mm Headphone Jack Version,,4.7,12,,Unknown,Unknown,HiFiBerry,0.37001127004916134,
B07W5YJQW9,"ALXCD Replacement Eartips Earhooks Kit for Galaxy Buds Headphone, S/M/L 3 Pairs Silicone Earbud Tips, S M L 3 Pairs Earhooks, Fit for Galaxy Buds SM-R170, S M L 66 Silver",7.99,4.3,630,Budget (<$20),Unknown,Earbuds/In-Ear,ALXCD,0.3306444419020428,1.8538283062645013
B00OLZCVLQ,Beats Solo2 Wired On-Ear Headphone - Stone Gray (Discontinued by Manufacturer),,4.4,3979,,Wired,On-Ear,Beats,0.34407565959670305,
B00XIXEJWG,Pack of 3 Aluminum Overhead Headphone Headset Hanger Hook Stand (Black Color),,4.7,309,,Unknown,Unknown,Pack,0.370315561376517,
B01N085T4L,"Premium Over-Ear Headphone, Spadger CD990, Hi-Res Studio Certified, Professional DJ Stereo Monitor, Super Confortable, Extra Long Cable & Adapter Plug",,3.9,31,,Wired,Over-Ear,Premium,0.29003073649771266,
B07VSWK14G,"LUDOS Turbo Wired Earbuds in-Ear Ergonomic Earphones with Microphone, Memory Foam, Durable Cable, Bass, Auriculares in-Ear Headphones for iPhone, iPad, Apple, Computer, Laptop, PC",,4.4,249,,Wired,Earbuds/In-Ear,LUDOS,0.34025408838109167,
B007YWMEPG,Maxell Safe Soundz Overear Headphones (Black),,3.6,29,,Unknown,Unknown,Maxell,0.26002868739786517,
B075QLZX1D,"Amazon Basics Wireless Bluetooth Fitness Headphones Earbuds with Microphone, Green",,3.8,950,,Wireless,Earbuds/In-Ear,Amazon,0.2809722978776448,
B09Y95522J,"Portable AM FM Radio with Bluetooth, SW Transistor Retro Radio with Best Reception, Battery Operated or AC Power, Bluetooth Speaker Earphone Jack USB TF Card AUX Input, for Senior(Black)",35.99,4.3,343,Entry ($20-50),Wireless,Unknown,Portable,0.3303503960739247,8.350348027842228
B0B2WL3B9T,Orancu Bluetooth Headphones Wireless Earbuds with Wireless Charging Case 48hrs Playtime LED Digital Display Deep Bass Sound Earphones with Built in Mic,,4.4,1274,,Wireless,Earbuds/In-Ear,Orancu,0.341304252052942,
B0BGC9N61V,"Wireless Earbud,Bluetooth 5.3 Headphones with 4 Mic,Deep Bass In-Ear Headphones ENC Noise Cancelling,40H Playtime Bluetooth Earphones,IP7 Waterproof Ear buds Mini Charging Case Bluetooth Headset Black",19.99,4.5,2811,Budget (<$20),Wireless,Earbuds/In-Ear,Wireless,0.35287898528575556,4.4323725055432375
B07GZZ7NGN,"Symphonized DRV Genuine Wood Bluetooth Wireless Active Earbuds, Lightweight Noise-Isolating Headphones with Angle-Fit Ear Tips, Sport Earphones with Mic and Volume Control, Secure Fit Buds (Black)",,4.2,685,,Wireless,Earbuds/In-Ear,Symphonized,0.32070079214784947,
B079JGNQP8,"SoundPEATS Bluetooth Headphones in Ear Wireless Earbuds 4.1 Magnetic Sweatproof Stereo Bluetooth Earphones for Sports with Mic (8 Hours Play Time, Secure Fit, Noise Cancelling) (Blue)",,3.7,226,,Wireless,Earbuds/In-Ear,SoundPEATS,0.27023052373284523,
B0B51Q3FJM,"Yoley Bulk Earbuds Headphones 100 Pack, Wholesale Disposable Ear Buds Bulk Earphones for Classroom,School,Kids,Libraries,Museums (Black)",57.95,4.1,21,Mid-Range ($50-100),Unknown,Earbuds/In-Ear,Yoley,0.3100204909984751,14.09975669099757
B07W99P5KS,"Motorola VerveBuds 500 True Wireless in-Ear Headphones - Cordless Earbuds with Microphone - Use as a Mono Bluetooth 5.0 Headset - Stereo Sound, Dual Mic, 9 Hours Playtime - Voice Assistant Compatible",,3.9,773,,Wireless,Earbuds/In-Ear,Motorola,0.2907909525411399,
B08287GMGJ,in Ear Stereo Headphones with Microphone Compatible with Galaxy S10 S10+S9/S9+ S8/S8+ Note8 / Note9 S7 S7 Edge - Earbuds 2 Pack with Extra Ear gels (necano),9.99,3.7,796,Budget (<$20),Unknown,Earbuds/In-Ear,in,0.2708145171893864,2.692722371967655
B01J4YAQP6,"Noise Cancelling Earbuds, Costyle 2-Pack Nylon Braided No Tangle in-Ear Noise Isolating Earphones Headphones with Microphone Control Remote Button for iPhone, LG, MP3 MP4, Walkman (Green+Blue)",,3.0,168,,Unknown,Earbuds/In-Ear,Noise,0.20017109983726733,
B0BQBNSHBX,"EUQQ Wireless Bluetooth Earbuds 120H Playtime Bluetooth 5.3 Ear Buds for Sports, Hi-fi Stereo Earphones with LED Display Charging Case, Headphones for Running/Workout Audifonos Bluetooth inalambricos",,4.0,165,,Wireless,Earbuds/In-Ear,EUQQ,0.3001680261874961,
B08MPZGDSG,"USB C to Lightning Charger Cable 10ft, AkoaDa Apple MFi Certified iOS Type C Power Delivery Fast Charging Cable for iPhone 12 11 Mini Pro Max, X XS XR SE 2020, Airpods Pro, iPad 8th and More (Grey)",,4.6,273,,Wired,Earbuds/In-Ear,USB,0.36027867757926174,
B0B1Q93LW7,"Wireless Earbuds Bluetooth 5.1 Headphones,180H Playtime Hi-Fi Stereo Sound Earbuds Bluetooth Earphones IPX8 Waterproof with LED Display Touch Control for Work/Sport",,4.2,69,,Wireless,Earbuds/In-Ear,Wireless,0.3200696693948155,
B0BVPW18T2,"Lavince Sleep Headphones - Headband Headphones - Bluetooth Headband Sleep Headphones for Side Sleeper, Elastic Music Sleeping Band Cozy ASMR Wireless Eye Mask Tech Gadgets Gifts for Women Men",19.99,4.5,313,Budget (<$20),Wireless,Unknown,Lavince,0.35031965957621203,4.4323725055432375
B002Z9JWYY,"Shure HPACP1 Headphone Carrying Pouch for SRH240A, SRH240, SRH440, SRH550DJ, SRH750DJ and SRH840 Professional Headphones - Black",5.0,4.3,90,Budget (<$20),Unknown,Unknown,Shure,0.3300911849432143,1.160092807424594
B01HPYSC4O,"USB External Sound Card, VANDESAIL USB2.0 Audio Adapter Stereo 5.1 with 3.5mm MIC and Headphone Jack for Windows, Mac, Linux",8.59,4.1,281,Budget (<$20),Unknown,Unknown,USB,0.3102868739786518,2.0900243309002438
B086G9YH41,Biming Type C Headphones-White,,4.1,288,,Unknown,Unknown,Biming,0.3102940458281181,
B0169IXW2E,Universal Sports Wireless Bluetooth Headset Earpiece Stereo Earphones Handsfree Call Earbuds with Microphone Mp3 Fm Player Compatible with Android iOS Cell Phones Smartphone Black,,3.9,92,,Wireless,Earbuds/In-Ear,Universal,0.2900932340430618,
B079J4Q6F7,Sony WI-SP600N Black Premium Waterproof Bluetooth Wireless Extra Bass Sports in-Ear 6 Hr of Playback Headphones/Microphone (International Version),119.95,3.6,210,Premium ($100-200),Wireless,Earbuds/In-Ear,Sony,0.2602141309340651,33.227146814404435
B0BKRD7614,"Bone Conduction Wireless Earbuds Bluetooth 5.0 Headphones, Open-Ear Sweatproof Ultralight Sports Earphones with Mic for Running, Cycling, Driving, Gym, Headphones Compatible with iPhone/Android/IOS",,4.1,2698,,Wireless,Earbuds/In-Ear,Bone,0.31276321114437106,
